Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,Pickup,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Pickup,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Pickup,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Pickup,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,Van,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Van,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Van,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,Pickup,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,Van,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,Van,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Pickup,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Pickup,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Pickup,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Van,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Pickup,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,Pickup,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,Pickup,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Pickup,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Pickup,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Van,36,PHTO SCHOOL ZN SPEED VIOLATION
Staten Island,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,Pickup,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Manhattan,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Brooklyn,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
Queens,Morning,Medium Fine,Sedan,36,PHTO SCHOOL ZN SPEED VIOLATION
Bronx,Morning,Medium Fine,SUV,36,PHTO SCHOOL ZN SPEED VIOLATION
